beer_id,look,smell,taste,feel,overall,score,num_reviews
27980,3.3676470588235294,2.8529411764705883,2.5588235294117645,2.764705882352941,2.823529411764706,2.8184615384615386,26
27981,3.386904761904762,2.625,2.4583333333333335,2.7797619047619047,2.517857142857143,2.73859375,64
27982,3.7071428571428573,3.492857142857143,3.5642857142857145,3.5785714285714287,3.6357142857142857,3.7205,60
27992,4.3268416596104995,4.463166807790008,4.544877222692634,4.434377646062659,4.470787468247248,4.551084819803422,2747
27997,3.8636363636363638,3.5,3.5454545454545454,3.522727272727273,3.6136363636363638,3.6747058823529413,17
27998,3.892857142857143,3.392857142857143,3.392857142857143,3.6785714285714284,3.607142857142857,3.3209999999999997,10
28000,3.45,3.55,3.6,3.55,3.7,3.423,10
28001,2.7372685185185186,2.361111111111111,2.4131944444444446,2.3831018518518516,2.622685185185185,2.3377659574468086,376
28004,4.431818181818182,4.303030303030303,4.454545454545454,4.340909090909091,4.409090909090909,4.4498412698412695,63
28005,3.7844827586206895,3.3793103448275863,3.1293103448275863,3.3275862068965516,3.3189655172413794,3.374,45
28011,3.8653846153846154,3.7664835164835164,3.840659340659341,3.8131868131868134,3.868131868131868,3.7749068322981367,161
28039,3.8626609442060085,3.9503755364806867,4.055793991416309,3.951448497854077,3.9578862660944205,4.024834508952794,1843
28053,3.71875,3.75,3.59375,3.40625,3.8125,3.6969230769230768,13
28133,3.84375,4.0625,4.125,3.84375,3.71875,3.8011764705882354,17
28146,3.731837606837607,3.6196581196581197,3.7286324786324787,3.716880341880342,3.72008547008547,3.6933653846153844,416
28148,3.775,3.4,3.3,3.275,3.25,3.558,20
28149,4.041666666666667,3.875,4.0625,4.104166666666667,3.9791666666666665,3.8286956521739133,23
28150,3.78125,3.71875,4.0625,4,4.03125,3.654074074074074,27
28151,3.8883720930232557,3.8360465116279068,3.877906976744186,3.855813953488372,3.880232558139535,3.84304,375
28154,4.278846153846154,4.240384615384615,4.394230769230769,4.355769230769231,4.25,4.274423076923077,52
28158,3.4375,2.8125,3,3.1875,3.1875,3.05,11
28161,4.166666666666667,4,4.166666666666667,4.166666666666667,3.75,3.887272727272727,11
28162,3.8333333333333335,3.6666666666666665,3.6666666666666665,3.1666666666666665,3.6666666666666665,3.4114285714285715,14
28165,4.108254716981132,3.9839622641509433,4.140330188679245,4.075707547169811,4.186084905660377,4.071821841972823,1987
28171,3.607142857142857,3.5357142857142856,3.5,3.357142857142857,3.5357142857142856,3.606470588235294,17
28176,4.088953488372093,3.965406976744186,3.920639534883721,3.876453488372093,3.9752906976744184,3.9290383275261322,1435
28179,3.8284671532846715,3.81021897810219,3.8905109489051095,3.885948905109489,3.923357664233577,3.813141447368421,608
28203,4.226014410314751,4.258532423208191,4.279958285930983,4.1687523701175575,4.254171406901782,4.2868553791887125,5670
28209,3.706896551724138,3.5344827586206895,3.793103448275862,3.586206896551724,3.6379310344827585,3.6986842105263156,38
28229,3.55,3.65,3.75,3.7,3.5,3.555,10
28250,3.625,3.96875,4.03125,3.8125,3.96875,3.816,10
28267,3.9367816091954024,3.8327586206896553,3.9091954022988507,3.7936781609195402,3.924137931034483,3.873391167192429,634
28268,3.8782894736842106,3.711348684210526,3.8733552631578947,3.9046052631578947,4.009868421052632,3.882826923076923,520
28278,4,3.9,4.05,4.1,4.35,3.8128571428571427,14
28290,4,3.9166666666666665,4.055555555555555,3.9166666666666665,3.9722222222222223,3.9291666666666667,12
28292,3.6666666666666665,3.2916666666666665,3.7083333333333335,3.5,3.875,3.428181818181818,11
28296,4.0675675675675675,3.964527027027027,4.091216216216216,4.02195945945946,4.087837837837838,4.02065637065637,259
28303,3.8661048689138577,3.73689138576779,3.855805243445693,3.8323970037453186,3.8951310861423223,3.795516129032258,620
28305,3.918618266978923,3.8875878220140514,3.9033957845433256,3.8466042154566744,3.9162763466042154,3.8504041916167666,668
28308,4.0773809523809526,3.988095238095238,4.133928571428571,4.104166666666667,4.086309523809524,4.0341129032258065,124
28309,4.089285714285714,3.8482142857142856,3.7969924812030076,3.7453007518796992,3.7434210526315788,3.848575581395349,1032
28312,4.073264781491003,3.9408740359897174,3.9511568123393315,3.9389460154241647,3.974293059125964,3.9559598853868194,698
28318,4.124711316397229,4.061200923787529,4.128464203233256,4.052829099307159,4.103348729792148,4.1439657534246574,1460
28319,3.857142857142857,3.5357142857142856,3.8214285714285716,3.7857142857142856,3.8214285714285716,3.7736363636363635,11
28321,3.861111111111111,3.7222222222222223,3.9722222222222223,4,3.9166666666666665,3.904,20
28326,3.5384615384615383,3.5576923076923075,3.673076923076923,3.6346153846153846,3.6346153846153846,3.626153846153846,13
28335,4.055084745762712,4.194915254237288,4.1525423728813555,3.9957627118644066,4.080508474576271,4.12632183908046,87
28346,4.083333333333333,4.083333333333333,3.9583333333333335,3.7083333333333335,4.083333333333333,3.925,14
28348,3.3080357142857144,3.564732142857143,3.392857142857143,3.4263392857142856,3.345982142857143,3.35171875,256
28349,3.3214285714285716,3.25,2.857142857142857,3,3.142857142857143,3.1109999999999998,10
28350,3.7515015015015014,3.6516516516516515,3.689189189189189,3.6681681681681684,3.783033033033033,3.646499102333932,557
28362,4.016393442622951,3.8155737704918034,3.901639344262295,3.9057377049180326,3.9672131147540983,4.0021875,96
28363,3.84375,3.59375,3.71875,3.78125,3.71875,3.6614285714285715,14
28364,3.7023809523809526,3.7738095238095237,3.857142857142857,3.6666666666666665,3.892857142857143,3.816388888888889,36
28375,2.861111111111111,2.638888888888889,2.5833333333333335,2.5555555555555554,2.7777777777777777,2.6958333333333333,12
28380,3.9293478260869565,4.052536231884058,4.1231884057971016,3.9365942028985508,4.0271739130434785,4.1579910714285715,224
28396,3.7448979591836733,3.683673469387755,3.7857142857142856,3.7653061224489797,3.938775510204082,3.7426315789473685,57
28446,3.7419354838709675,3.5080645161290325,3.6693548387096775,3.7016129032258065,3.6451612903225805,3.584,100
28447,3.625,3.25,3.53125,3.484375,3.703125,3.47625,32
28484,3.5,2.8333333333333335,2.6666666666666665,2.9444444444444446,2.5277777777777777,2.854,15
28493,3.515625,3.625,3.609375,3.625,3.578125,3.7356666666666665,30
28494,3.702156334231806,3.8746630727762805,3.792452830188679,3.6987870619946093,3.742587601078167,3.7627894736842107,570
28495,3.7,3.75,3.8722222222222222,3.672222222222222,3.9,3.8808695652173912,69
28498,3.75,3.7884615384615383,3.9038461538461537,3.7884615384615383,3.673076923076923,3.805,14
28529,2.9166666666666665,2.9833333333333334,3.1333333333333333,3,3.1,3.1654166666666668,24
28536,3.4850061199510405,3.3231334149326806,3.414626682986536,3.432986536107711,3.5247858017135862,3.3806297376093295,1715
28544,3.5390625,3.296875,3.3203125,3.265625,3.296875,3.307872340425532,47
28546,3.5416666666666665,3.5833333333333335,3.433333333333333,3.4583333333333335,3.5,3.451,40
28548,4.05,3.975,3.85,3.975,3.8,3.9192307692307695,13
28552,3.8125,3.828125,3.921875,3.859375,3.953125,3.8464864864864867,37
28556,4.015748031496063,3.8858267716535435,3.9219160104986877,3.8818897637795278,3.949475065616798,3.9257792207792206,616
28560,3.7,3.8,3.3,3.6,3.7,3.366923076923077,13
28561,3.5833333333333335,3.125,3.2916666666666665,3.4583333333333335,3.5416666666666665,3.3358333333333334,12
28565,3.979899497487437,3.9108040201005023,3.9123115577889447,3.887185929648241,3.950251256281407,3.9262822719449226,1743
28577,4.083277479892762,4.065013404825737,4.102211796246649,4.048592493297587,4.0103887399463805,4.066686140863356,3081
28581,3.683333333333333,3.5208333333333335,3.7708333333333335,3.7708333333333335,3.8041666666666667,3.7405,80
28616,3.8221153846153846,3.7740384615384617,3.5625,3.4038461538461537,3.5096153846153846,3.4945,80
28639,3.96875,3.40625,3.6875,3.53125,3.53125,3.6065,20
28650,3.7045454545454546,3.5,3.772727272727273,3.2954545454545454,3.5681818181818183,3.6261111111111113,18
28653,3.475,3.225,3.425,3.525,3.575,3.3966666666666665,15
28655,3.5714285714285716,3.642857142857143,3.357142857142857,3.5714285714285716,3.642857142857143,3.562,10
28672,3.6222527472527473,3.697802197802198,3.517857142857143,3.506868131868132,3.581043956043956,3.5762562814070353,796
28677,4.464285714285714,4.178571428571429,4.071428571428571,4.178571428571429,3.857142857142857,3.8913333333333333,15
28691,3.6726190476190474,3.5476190476190474,3.6547619047619047,3.7083333333333335,3.613095238095238,3.628421052631579,76
28712,3.608050847457627,3.332627118644068,3.434322033898305,3.455508474576271,3.5254237288135593,3.436122448979592,294
28726,3.857142857142857,3.607142857142857,3.857142857142857,3.7857142857142856,3.8214285714285716,3.68,11
28731,3.8035714285714284,3.5892857142857144,3.4285714285714284,3.6964285714285716,3.4107142857142856,3.6352380952380954,21
28735,3.5357142857142856,3.5357142857142856,3.6785714285714284,3.607142857142857,3.642857142857143,3.525714285714286,14
28737,3.625,3.525,3.55,3.5,3.575,3.6547619047619047,21
28741,3.9583333333333335,3.9166666666666665,3.9166666666666665,3.75,3.9166666666666665,3.6014285714285714,14
28747,3.6470588235294117,3.6544117647058822,3.7426470588235294,3.7205882352941178,3.7205882352941178,3.612,55
28750,3.4990494296577945,3.508555133079848,3.467680608365019,3.4800380228136882,3.606463878326996,3.4034482758620688,406
28751,3.5195749440715884,3.1750559284116333,3.220357941834452,3.306487695749441,3.384228187919463,3.1966666666666668,894
28761,3.18,2.82,3.01,3.14,3.16,3.0510526315789472,38
28765,3.4318181818181817,3.2045454545454546,3.4545454545454546,3.3863636363636362,3.4318181818181817,3.3083783783783782,37
28768,3.65625,3.5625,3.59375,3.40625,3.4375,3.457,10
28769,3.884259259259259,3.5787037037037037,3.662037037037037,3.6666666666666665,3.574074074074074,3.5932,75
28811,4.0625,3.875,3.875,3.625,3.9375,3.9366666666666665,12
28812,3.6964285714285716,3.482142857142857,3.482142857142857,3.5714285714285716,3.5535714285714284,3.5463636363636364,22
28814,3.947969543147208,3.7576142131979697,3.866751269035533,3.8439086294416245,3.7893401015228427,3.8039306358381504,346
28817,3.8954545454545455,3.6011363636363636,3.628409090909091,3.7170454545454548,3.5954545454545452,3.676070460704607,369
28824,3.65,3.6,3.6,3.2,3.35,3.2792307692307694,13
28833,3.7083333333333335,3.6666666666666665,3.75,3.8333333333333335,3.7916666666666665,3.762,15
28837,4,3.892857142857143,4.035714285714286,4,3.75,3.7553846153846155,13
28864,3.8035714285714284,3.732142857142857,3.75,3.6964285714285716,3.875,3.7385,20
28869,3.4431818181818183,3.3494318181818183,3.4573863636363638,3.428977272727273,3.559659090909091,3.4379754601226993,163
28884,3.8666666666666667,3.716666666666667,3.75,3.8,3.8333333333333335,3.7693333333333334,30
28896,3.925675675675676,3.5675675675675675,3.722972972972973,3.75,3.689189189189189,3.6669117647058824,68
28927,3.8725961538461537,3.6923076923076925,3.8197115384615383,3.7548076923076925,3.8509615384615383,3.8163636363636364,154
28929,3.527027027027027,3.2837837837837838,3.3175675675675675,3.3378378378378377,3.3445945945945947,3.274,50
28938,3.7097902097902096,3.5874125874125875,3.5384615384615383,3.388111888111888,3.5437062937062938,3.465168539325843,267
28941,4.103571428571429,3.982142857142857,4.053571428571429,3.925,4.025,3.99411214953271,107
28942,4.08235294117647,4.052941176470588,4.038235294117647,3.9382352941176473,4,4.025495495495496,111
28964,3.65,3.55,3.675,3.7416666666666667,3.808333333333333,3.620263157894737,38
28985,3.738235294117647,3.4794117647058824,3.55,3.447058823529412,3.5294117647058822,3.6019402985074627,134
28992,4.012605042016807,3.8172268907563027,3.796218487394958,3.80672268907563,3.8046218487394956,3.8207731958762885,194
28993,3.6412337662337664,3.75974025974026,3.732142857142857,3.603896103896104,3.728896103896104,3.728216783216783,286
28998,4,3.75,3.75,3.8333333333333335,3.9166666666666665,3.6135714285714284,14
29002,2.85,2.725,2.9,2.85,3,2.8178571428571426,14
29012,3.6785714285714284,3.742857142857143,3.7071428571428573,3.5714285714285716,3.7642857142857142,3.6993478260869566,46
29015,3.4937332139659802,3.4579230080572962,3.348478066248881,3.36101163831692,3.4303939122649956,3.3731823847112588,2407
29022,4.166666666666667,3.625,4,3.8333333333333335,3.7916666666666665,3.5991666666666666,12
29030,3.3333333333333335,3.5833333333333335,3.5833333333333335,3.1666666666666665,3.25,3.615,12
29031,3.443548387096774,3.2903225806451615,3.2580645161290325,3.4274193548387095,3.2903225806451615,3.3857777777777778,45
29037,3.3125,3.15625,3.28125,3.3125,3.25,3.2516666666666665,12
29039,3.4166666666666665,3.25,3.5,3.125,3.3333333333333335,3.37,12
29056,3.817073170731707,3.3658536585365852,3.542682926829268,3.6158536585365852,3.6341463414634148,3.5528947368421053,76
29062,4.148648648648648,4.0675675675675675,4.202702702702703,4.135135135135135,4.1891891891891895,4.1266,50
29070,3.31875,2.75625,2.8979166666666667,2.89375,3.0166666666666666,2.929321266968326,221
29077,3.8782894736842106,3.8914473684210527,3.911184210526316,3.8092105263157894,3.901315789473684,3.9374725274725275,91
29078,3.84,3.7294736842105265,3.828421052631579,3.811578947368421,3.8042105263157895,3.7851364175563464,843
29098,3.6343283582089554,3.3917910447761193,3.498134328358209,3.5708955223880596,3.541044776119403,3.4416740088105726,227
29127,4.180794701986755,4.253311258278146,4.216225165562914,4.155960264900663,4.24271523178808,4.252834113364535,1923
29128,3.625,3.480769230769231,3.673076923076923,3.5673076923076925,3.6153846153846154,3.609736842105263,38
29129,3.5166666666666666,3.15,3.2333333333333334,3.2333333333333334,3.35,3.111304347826087,23
29131,3.326923076923077,3.1923076923076925,3.4423076923076925,3.326923076923077,3.423076923076923,3.311818181818182,22
29134,3.75,4,4.166666666666667,3.5833333333333335,3.8333333333333335,3.848,10
29143,3.6052631578947367,3.4276315789473686,3.4342105263157894,3.4210526315789473,3.4342105263157894,3.3827118644067795,59
29147,4.115384615384615,4.019230769230769,3.8846153846153846,4,4.038461538461538,3.8145454545454545,22
29154,3.488372093023256,3.4709302325581395,3.3313953488372094,3.4825581395348837,3.372093023255814,3.3641176470588237,85
29157,3.3421052631578947,3.1184210526315788,3.0789473684210527,2.973684210526316,3.3157894736842106,3.1126923076923076,26
29180,3.8579545454545454,3.885551948051948,3.925324675324675,3.885551948051948,3.903409090909091,3.884033613445378,595
29209,4.00037147102526,3.8445393759286777,3.900074294205052,3.888558692421991,3.9069465081723624,3.8841219903691813,3115
29212,3.7202970297029703,3.452970297029703,3.4084158415841586,3.371287128712871,3.4653465346534653,3.4685276073619633,163
29219,4.160869565217391,4.247826086956522,4.271739130434782,4.147826086956521,4.210869565217391,4.260867052023121,173
29230,3.7,3.8,3.6666666666666665,3.7666666666666666,3.933333333333333,3.764,15
29238,3.9875,4.05,4.075,3.9,4.0125,4.033428571428572,35
29259,3.7,3.75,4.2,4.15,4.15,4.049,10
29308,3.625,3.53125,3.84375,3.71875,3.71875,3.875,14
29327,3.75,3.775,3.875,3.725,3.7,3.796,15
29361,3.8636363636363638,3.840909090909091,3.840909090909091,3.5681818181818183,3.772727272727273,3.865,16
29388,3.6666666666666665,3.5625,3.7083333333333335,3.7708333333333335,3.625,3.706153846153846,13
29461,3.7857142857142856,4.071428571428571,4.071428571428571,3.75,3.9285714285714284,4.146,10
29474,3.78125,3.71875,3.71875,3.4375,3.78125,3.681875,16
29477,3.9831460674157304,4.053370786516854,4.084269662921348,3.9831460674157304,4.025280898876405,4.028139534883721,129
29498,3.2666666666666666,2.8833333333333333,2.8666666666666667,3.1666666666666665,2.95,3.0076470588235296,17
29500,3.473684210526316,3.4210526315789473,3.1842105263157894,3.3552631578947367,3.276315789473684,3.29,34
29501,3.5208333333333335,3.46875,3.4791666666666665,3.53125,3.4895833333333335,3.386078431372549,51
29502,3.608695652173913,3.347826086956522,3.108695652173913,3.0652173913043477,3.239130434782609,3.2429411764705884,34
29511,3.9,3.807142857142857,3.807142857142857,3.8,3.7357142857142858,3.835875,80
29540,3.730769230769231,3.625,3.7115384615384617,3.605769230769231,3.6923076923076925,3.654,50
29541,3.9285714285714284,3.857142857142857,3.857142857142857,3.8214285714285716,3.857142857142857,3.5966666666666667,12
29554,3.361111111111111,3.0277777777777777,3,2.9166666666666665,3.1944444444444446,3.0827272727272725,22
29555,3.5625,3.5208333333333335,3.6770833333333335,3.5625,3.71875,3.6704444444444446,45
29570,4.027777777777778,3.6666666666666665,3.6666666666666665,3.6944444444444446,3.6944444444444446,3.606666666666667,12
29573,3.977272727272727,3.7954545454545454,3.852272727272727,3.875,3.7613636363636362,3.8088372093023257,43
29574,3.8125,3.575,3.4375,3.525,3.6125,3.4054054054054053,37
29575,3.6875,3.5625,3.5416666666666665,3.6666666666666665,3.6666666666666665,3.554375,16
29590,3.7625,3.4625,3.575,3.6,3.5625,3.5812,25
29591,3.5416666666666665,3.4166666666666665,3.2083333333333335,3.4583333333333335,3.5,3.1754545454545453,11
29596,4,3.590909090909091,3.6136363636363638,3.6818181818181817,3.7045454545454546,3.670625,16
29613,3.1538461538461537,3.1346153846153846,3.269230769230769,3.1346153846153846,3.173076923076923,3.4011764705882355,17
29619,4.268796992481203,4.34914413693809,4.364541673332267,4.258198688209887,4.344304911214206,4.383450881612091,14292
29634,4.115384615384615,3.6923076923076925,3.6153846153846154,3.769230769230769,3.6923076923076925,3.5966666666666667,21
29641,3.840909090909091,3.8636363636363638,3.8636363636363638,3.977272727272727,4,3.878,15
29664,3.798076923076923,3.7115384615384617,3.798076923076923,3.7788461538461537,3.894230769230769,3.7478571428571428,42
29666,3.9545454545454546,3.8863636363636362,3.9545454545454546,3.8863636363636362,4.045454545454546,3.892105263157895,19
29675,3.6352523659305995,3.3501577287066246,3.4002365930599368,3.417981072555205,3.55205047318612,3.4070901194353964,921
29689,3.7941176470588234,3.480392156862745,3.6176470588235294,3.7254901960784315,3.627450980392157,3.589298245614035,57
29705,3.25,3.010869565217391,2.760869565217391,2.9347826086956523,2.8260869565217392,2.9042307692307694,26
29708,4.0405092592592595,4.344907407407407,4.349537037037037,4.21875,4.248842592592593,4.311594533029613,439
29711,3.75,4.035714285714286,3.892857142857143,3.732142857142857,3.6964285714285716,3.858235294117647,17
29717,3.6875,3.3125,3.4583333333333335,3.6666666666666665,3.5833333333333335,3.5236666666666667,30
29759,3.977272727272727,3.7613636363636362,3.7992424242424243,3.746212121212121,3.784090909090909,3.762822580645161,124
29776,3.6818181818181817,3.9545454545454546,3.8636363636363638,3.727272727272727,4,3.8861538461538463,13
29785,3.9,3.55,3.45,3.55,3.75,3.4364285714285714,14
29786,3.5,3.0555555555555554,3.111111111111111,3.111111111111111,3.1666666666666665,3.199090909090909,11
29788,3.7,3.55,3.8,3.6,3.85,3.446842105263158,19
29789,3.1166666666666667,3.0833333333333335,3.15,3.3833333333333333,3.1666666666666665,3.0635714285714286,28
29795,4,3.826923076923077,3.9423076923076925,3.9038461538461537,3.980769230769231,3.781904761904762,21
29799,3.7777777777777777,3.638888888888889,3.75,3.5833333333333335,3.7222222222222223,3.689090909090909,11
29815,3.84375,4.125,4.0625,3.78125,3.84375,3.9718181818181817,11
29860,3.55,2.85,2.7,2.95,2.95,3.337222222222222,18
29862,3.575,3.5,3.375,3.45,3.45,3.5575,20
29933,3.939655172413793,3.8922413793103448,3.9094827586206895,3.8879310344827585,3.8577586206896552,3.926951219512195,82
29976,3.276315789473684,2.75,2.8947368421052633,3.1184210526315788,3.1842105263157894,2.9433333333333334,30
29993,3.6238317757009346,3.289719626168224,3.4042056074766354,3.392523364485981,3.5023364485981308,3.3755294117647057,170
29995,3.8672566371681416,3.566371681415929,3.506637168141593,3.4103982300884956,3.558628318584071,3.5273002159827214,463
30021,3.856060606060606,3.4318181818181817,3.477272727272727,3.7045454545454546,3.659090909090909,3.5311627906976746,43
30023,3.7097701149425286,3.646551724137931,3.5775862068965516,3.531609195402299,3.721264367816092,3.62192,125
30092,3.03125,3.046875,3.078125,3.234375,3.25,3.14,43
30095,3.6481481481481484,3.574074074074074,3.8333333333333335,3.6018518518518516,3.740740740740741,3.732121212121212,33
30159,4.142857142857143,3.7142857142857144,4.214285714285714,4.214285714285714,4.071428571428571,4.0618181818181816,11
30162,3.71875,3.5625,3.71875,3.9375,3.65625,3.483076923076923,13
30166,3.40625,3.375,3.46875,3.4375,3.46875,3.4013333333333335,15
30174,3.9520408163265306,3.896938775510204,3.9397959183673468,3.951020408163265,3.9244897959183676,3.9213572854291416,501
30184,4.5249500998003995,4.549900199600798,4.554890219560878,4.5793413173652695,4.475548902195609,4.555396475770925,908
30196,3.9166666666666665,3.5625,3.7708333333333335,3.8541666666666665,3.7291666666666665,3.762857142857143,21
30197,3.65,3.55,3.7333333333333334,3.7333333333333334,4.033333333333333,3.7177777777777776,18
30213,3.9310344827586206,3.7327586206896552,3.6522988505747125,3.7097701149425286,3.7442528735632186,3.6846496815286622,157
30221,4.222222222222222,3.5555555555555554,4.111111111111111,4.111111111111111,4.388888888888889,4.036,10
30245,3.825,3.7625,3.7375,3.65,3.775,3.6454666666666666,75
30246,3.875,3.96875,3.859375,3.859375,3.921875,3.786,25
30249,3.688,4.016,3.998,3.88,3.928,3.85643137254902,255
30264,4.030612244897959,3.5714285714285716,3.7193877551020407,3.836734693877551,3.8214285714285716,3.703253012048193,83
30275,3.5296052631578947,3.5953947368421053,3.3947368421052633,3.361842105263158,3.4901315789473686,3.467553956834532,139
30282,3.868797709923664,3.8412849872773536,3.8266539440203564,3.763994910941476,3.782919847328244,3.806811036252807,3117
30288,4.092200725513906,4.098548972188634,4.104746070133011,4.037787182587667,3.9889661426844016,4.055551132884262,3266
30315,3.4,3.05,3.25,3.1,3.2,3.3577777777777778,18
30321,3.732142857142857,3.7767857142857144,3.5625,3.4732142857142856,3.517857142857143,3.5764,50
30368,3.2222222222222223,3.0833333333333335,3.2777777777777777,3.4166666666666665,3.388888888888889,3.26,13
30372,3.6015625,3.296875,3.1015625,3.3046875,3.109375,3.27925,40
30375,4,3.9166666666666665,3.9166666666666665,3.888888888888889,4.055555555555555,3.8104761904761904,21
30379,3.5,3.375,3,2.625,3,3.2386666666666666,15
30390,4.010204081632653,3.7346938775510203,3.938775510204082,3.913265306122449,4.005102040816326,3.8447727272727272,88
30412,4.151785714285714,3.8482142857142856,4.089285714285714,4.044642857142857,4.125,4.007619047619047,42
30420,4.174501573976915,4.055403987408185,4.155351521511018,4.079433368310598,4.136568730325289,4.153375144560092,11241
30423,3.9069634703196345,3.781392694063927,3.7990867579908674,3.8515981735159817,3.8378995433789953,3.79119341563786,729
30450,3.85,3.9,3.97,4.14,4.06,3.9335,40
30500,3.6451612903225805,3.596774193548387,3.7311827956989245,3.7096774193548385,3.771505376344086,3.6735672514619884,171
30502,4.079965357967668,4.005196304849885,4.130196304849885,4.018187066974596,4.074480369515012,4.0776032577079695,1719
30507,3.6041666666666665,3.6666666666666665,3.7083333333333335,3.6041666666666665,3.6666666666666665,3.7075,20
30518,3.698717948717949,3.717948717948718,3.6346153846153846,3.6923076923076925,3.6346153846153846,3.5947435897435898,78
30521,3.9147398843930636,3.9472543352601157,3.9385838150289016,3.93135838150289,3.828757225433526,3.908680412371134,485
30528,3.7083333333333335,3.7083333333333335,3.75,3.6875,3.9583333333333335,3.790769230769231,13
30546,3.68552036199095,3.4728506787330318,3.503393665158371,3.4717194570135748,3.5509049773755654,3.4792248062015503,387
30554,3.8055555555555554,3.888888888888889,3.9166666666666665,3.9722222222222223,3.888888888888889,3.8664285714285715,14
30564,3.6944444444444446,3.5694444444444446,3.5833333333333335,3.6666666666666665,3.6666666666666665,3.6275,20
30580,4.34375,4,3.75,3.78125,3.71875,3.9,10
30583,3.642857142857143,3.5,3.5714285714285716,3.9285714285714284,3.7857142857142856,3.5460000000000003,10
30584,4.090909090909091,3.409090909090909,3.8181818181818183,3.909090909090909,4.045454545454546,3.8291666666666666,12
30588,3.6902985074626864,3.4813432835820897,3.529850746268657,3.4776119402985075,3.5597014925373136,3.4683636363636365,110
30618,3.526315789473684,3.513157894736842,3.6315789473684212,3.6184210526315788,3.5789473684210527,3.5348484848484847,33
30625,3.949044585987261,3.749203821656051,3.768312101910828,3.820859872611465,3.761146496815287,3.7505732484076435,471
30628,3.730769230769231,3.6923076923076925,3.673076923076923,3.673076923076923,3.6346153846153846,3.6505,20
30631,3.9285714285714284,3.865079365079365,3.9761904761904763,3.9365079365079363,3.9325396825396823,3.9406172839506173,81
30632,3.71,3.73,3.8033333333333332,3.7933333333333334,3.723333333333333,3.7847857142857144,140
30634,3.55,3.54,3.515,3.505,3.62,3.5518032786885247,61
30656,3.8811188811188813,3.7552447552447554,3.86013986013986,3.812937062937063,3.875874125874126,3.7738341968911917,193
30660,3.926470588235294,3.8088235294117645,3.8799019607843137,3.843137254901961,3.855392156862745,3.8178879310344827,232
30679,3.8816964285714284,3.8856026785714284,3.8744419642857144,3.7979910714285716,3.9174107142857144,3.9183206831119546,1054
30691,3.990521327014218,3.9786729857819907,3.943127962085308,3.9075829383886256,3.868483412322275,3.9053066666666667,375
30693,3.640449438202247,3.2865168539325844,3.3623595505617976,3.449438202247191,3.485955056179775,3.447013888888889,144
30727,3.1958333333333333,2.8958333333333335,2.995833333333333,3.058333333333333,3.2666666666666666,2.9454435483870967,248
30728,3.3333333333333335,3.5,3.6666666666666665,3.1666666666666665,3.5,3.682,10
30749,3.7884615384615383,3.576923076923077,3.6923076923076925,3.480769230769231,3.9038461538461537,3.5717391304347825,23
30750,3.9166666666666665,3.6773049645390072,3.74468085106383,3.776595744680851,3.7588652482269502,3.701559888579387,359
30758,3.1488095238095237,2.9404761904761907,3.011904761904762,3.1011904761904763,3.1488095238095237,3.106206896551724,87
30759,3.9318181818181817,3.8136363636363635,3.8170454545454544,3.7704545454545455,3.723863636363636,3.784672619047619,336
30764,4.090268225584595,4.21767537826685,4.1619669876203575,4.009972489683632,4.1547455295735904,4.153222468588322,2706
30774,3.125,3.7083333333333335,3.2916666666666665,3.1666666666666665,3.2916666666666665,2.786153846153846,13
30792,3.828125,3.78125,4.046875,3.890625,4.171875,4.0465,20
30797,3.769230769230769,3.8461538461538463,3.769230769230769,3.6153846153846154,3.8076923076923075,3.7551851851851854,27
30806,3.888888888888889,3.8055555555555554,3.824074074074074,3.6805555555555554,3.574074074074074,3.7392857142857143,70
30845,3.9109916367980886,3.958183990442055,4.0173237753882916,3.958482676224612,4.039127837514934,3.9738995373430273,1513
30861,3.6944444444444446,3.5555555555555554,3.4166666666666665,3.75,3.6666666666666665,3.571,10
30863,4.021844660194175,3.9611650485436893,3.9781553398058254,3.900485436893204,3.9441747572815533,3.9433939393939395,165
30898,3.5357142857142856,3.5357142857142856,3.3214285714285716,3.392857142857143,3.1785714285714284,3.3411764705882354,17
30908,3.852272727272727,3.75,3.7443181818181817,3.840909090909091,3.7954545454545454,3.7416091954022987,87
30922,2.7857142857142856,2.2857142857142856,2.4285714285714284,2.4285714285714284,2.607142857142857,2.566,10
30936,3,3.206953642384106,2.948675496688742,2.935430463576159,2.9900662251655628,3.068664383561644,292
30944,3.8554469273743015,3.8659217877094973,3.82122905027933,3.78177374301676,3.8358938547486034,3.810307855626327,942
30947,3.8545081967213113,3.8826844262295084,3.8360655737704916,3.7807377049180326,3.815061475409836,3.8270445859872613,785
30970,4.1400822669104205,3.993829981718464,4.082495429616087,4.05918647166362,3.946069469835466,4.060708973723352,2017
30975,2.772727272727273,2.5681818181818183,2.909090909090909,2.772727272727273,3.2045454545454546,2.8341666666666665,12
30992,3.8333333333333335,3.8333333333333335,3.6666666666666665,3.5,3.8333333333333335,3.572,10
30994,3.8035714285714284,3.767857142857143,3.5714285714285716,3.6785714285714284,3.6964285714285716,3.6745714285714284,35
31020,3.9166666666666665,3.8958333333333335,3.9375,3.8541666666666665,4.041666666666667,3.8771428571428572,14
31024,3.125,3.1517857142857144,2.8526785714285716,2.9955357142857144,3.044642857142857,3.063827160493827,81
